record_id,plan_name,plan_category,age,gender,num_members,city_tier,state,bmi_category,smoke,has_pre_existing,annual_checkup,ncb_years,sum_insured,deductible,num_addons,addons_list,has_maternity,has_opd,policy_tenure,prev_insurer,annual_premium,gst_amount,total_premium
AHQ000145,Family Floater Premium,Family,29,Female,3,1,Telangana,Normal,0,1,1,2,750000,10000,1,critical_illness_rider,0,0,1,Star Health,57600.0,10368.0,67968.0
AHQ000146,Family Floater Standard,Family,45,Male,2,2,Telangana,Obese,1,0,1,1,1000000,0,0,,0,0,1,SBI Health,77900.0,14022.0,91922.0
AHQ000147,Senior Citizen,Senior,66,Male,2,1,Maharashtra,Normal,0,1,1,2,500000,5000,2,opd_cover|hospital_cash,0,1,1,SBI Health,132700.0,23886.0,156586.0
AHQ000148,Individual Premium,Individual,23,Female,2,2,Kerala,Normal,0,1,0,0,300000,10000,0,,0,0,1,Bajaj Allianz,24300.0,4374.0,28674.0
AHQ000149,Senior Citizen,Senior,65,Male,4,1,West Bengal,Normal,0,0,0,5,750000,0,2,personal_accident|international_cover,0,0,3,HDFC Ergo,496100.0,89298.0,585398.0
AHQ000150,Individual Standard,Individual,45,Female,1,2,Maharashtra,Overweight,0,0,1,0,500000,0,4,international_cover|dental_vision|maternity|critical_illness_rider,1,0,1,United India,28600.0,5148.0,33748.0
AHQ000151,Senior Citizen,Senior,66,Male,1,3,Tamil Nadu,Normal,0,1,0,3,1000000,0,2,hospital_cash|opd_cover,0,1,1,Star Health,96100.0,17298.0,113398.0
AHQ000152,Senior Citizen,Senior,74,Male,2,2,Delhi,Overweight,0,0,1,1,1000000,0,4,maternity|opd_cover|critical_illness_rider|dental_vision,1,1,1,Niva Bupa,173500.0,31230.0,204730.0
AHQ000153,Super Top-Up,Specialty,41,Male,1,2,Tamil Nadu,Obese,1,1,0,0,300000,5000,0,,0,0,2,ACKO,28500.0,5130.0,33630.0
AHQ000154,Family Floater Standard,Family,32,Female,3,2,Punjab,Normal,0,0,0,2,750000,50000,3,personal_accident|hospital_cash|opd_cover,0,1,1,Care Health,29200.0,5256.0,34456.0
AHQ000155,Individual Standard,Individual,21,Male,2,2,Maharashtra,Overweight,0,0,0,2,300000,0,3,hospital_cash|dental_vision|maternity,1,0,2,SBI Health,34400.0,6192.0,40592.0
AHQ000156,Family Floater Premium,Family,40,Male,3,3,Andhra Pradesh,Overweight,0,0,1,3,750000,0,2,maternity|hospital_cash,1,0,1,Star Health,53300.0,9594.0,62894.0
AHQ000157,Senior Citizen,Senior,70,Male,1,1,Odisha,Normal,0,0,0,3,750000,5000,0,,0,0,1,United India,72900.0,13122.0,86022.0
AHQ000158,Senior Citizen,Senior,72,Female,4,2,Odisha,Normal,0,0,1,2,750000,25000,2,dental_vision|international_cover,0,0,3,SBI Health,468600.0,84348.0,552948.0
AHQ000159,Family Floater Standard,Family,21,Male,3,2,Kerala,Normal,1,0,0,0,500000,0,4,maternity|hospital_cash|opd_cover|dental_vision,1,1,3,SBI Health,123100.0,22158.0,145258.0
AHQ000160,Family Floater Standard,Family,53,Female,4,3,Delhi,Overweight,0,0,1,4,750000,10000,0,,0,0,1,Niva Bupa,52200.0,9396.0,61596.0
AHQ000161,Individual Standard,Individual,36,Male,1,1,West Bengal,Overweight,0,0,1,0,750000,0,2,hospital_cash|international_cover,0,0,1,United India,29600.0,5328.0,34928.0
AHQ000162,Senior Citizen,Senior,74,Male,2,1,Maharashtra,Overweight,0,0,0,2,500000,0,1,dental_vision,0,0,2,ACKO,249500.0,44910.0,294410.0
AHQ000163,Family Floater Premium,Family,39,Female,3,3,Maharashtra,Overweight,0,0,0,0,750000,10000,0,,0,0,1,HDFC Ergo,51500.0,9270.0,60770.0
AHQ000164,Individual Standard,Individual,22,Male,1,1,Delhi,Normal,0,0,0,0,500000,25000,2,opd_cover|hospital_cash,0,1,3,United India,41500.0,7470.0,48970.0
AHQ000165,Senior Citizen,Senior,71,Female,2,3,West Bengal,Normal,0,1,0,1,300000,25000,4,opd_cover|dental_vision|critical_illness_rider|personal_accident,0,1,1,Star Health,102700.0,18486.0,121186.0
AHQ000166,Family Floater Standard,Family,46,Female,4,3,Madhya Pradesh,Normal,0,0,1,1,1000000,0,3,hospital_cash|maternity|dental_vision,1,0,2,SBI Health,148800.0,26784.0,175584.0
AHQ000167,Senior Citizen,Senior,68,Male,2,1,Delhi,Normal,0,0,0,3,1000000,0,4,international_cover|maternity|critical_illness_rider|personal_accident,1,0,3,Star Health,438400.0,78912.0,517312.0
AHQ000168,Senior Citizen,Senior,66,Female,3,2,Madhya Pradesh,Normal,0,1,1,3,1000000,0,4,maternity|dental_vision|personal_accident|opd_cover,1,1,1,Niva Bupa,225900.0,40662.0,266562.0
AHQ000169,Senior Citizen,Senior,69,Male,3,2,Gujarat,Normal,0,0,0,3,500000,5000,0,,0,0,2,HDFC Ergo,216700.0,39006.0,255706.0
AHQ000170,Individual Standard,Individual,33,Female,1,2,Tamil Nadu,Normal,0,0,0,4,300000,50000,4,maternity|international_cover|dental_vision|personal_accident,1,0,1,ACKO,9100.0,1638.0,10738.0
AHQ000171,Senior Citizen,Senior,66,Male,2,3,Kerala,Overweight,0,0,1,0,750000,50000,3,opd_cover|maternity|hospital_cash,1,1,3,Star Health,262400.0,47232.0,309632.0
AHQ000172,Critical Illness,Specialty,36,Female,1,2,West Bengal,Overweight,0,0,1,0,2500000,0,3,hospital_cash|opd_cover|critical_illness_rider,0,1,1,ACKO,85500.0,15390.0,100890.0
AHQ000173,Family Floater Basic,Family,19,Male,2,1,Rajasthan,Overweight,0,0,1,3,300000,0,3,maternity|international_cover|opd_cover,1,1,1,Star Health,17300.0,3114.0,20414.0
AHQ000174,Senior Citizen,Senior,71,Female,4,1,Delhi,Obese,0,0,0,2,750000,5000,2,international_cover|personal_accident,0,0,1,ACKO,244300.0,43974.0,288274.0
AHQ000175,Family Floater Premium,Family,51,Male,3,3,Odisha,Obese,1,0,0,0,1500000,5000,1,critical_illness_rider,0,0,1,Care Health,133500.0,24030.0,157530.0
AHQ000176,Family Floater Standard,Family,45,Male,3,2,Karnataka,Normal,0,0,0,4,750000,0,4,critical_illness_rider|maternity|dental_vision|personal_accident,1,0,2,Care Health,109700.0,19746.0,129446.0
AHQ000177,Family Floater Premium,Family,48,Female,5,2,Kerala,Normal,0,1,1,0,2000000,0,0,,0,0,3,ACKO,587700.0,105786.0,693486.0
AHQ000178,Individual Basic,Individual,20,Male,1,2,West Bengal,Overweight,0,0,1,2,300000,25000,4,hospital_cash|dental_vision|critical_illness_rider|international_cover,0,0,2,SBI Health,15700.0,2826.0,18526.0
AHQ000179,Senior Citizen,Senior,64,Male,2,3,Punjab,Overweight,0,1,1,0,750000,10000,1,critical_illness_rider,0,0,1,Care Health,104200.0,18756.0,122956.0
AHQ000180,Critical Illness,Specialty,42,Female,1,1,Karnataka,Normal,0,0,0,0,2500000,25000,2,personal_accident|critical_illness_rider,0,0,1,Star Health,71900.0,12942.0,84842.0
AHQ000181,Senior Citizen,Senior,60,Male,1,1,Uttar Pradesh,Normal,0,0,0,0,500000,5000,4,hospital_cash|critical_illness_rider|dental_vision|maternity,1,0,1,United India,74000.0,13320.0,87320.0
AHQ000182,Super Top-Up,Specialty,30,Male,1,1,Tamil Nadu,Overweight,0,0,1,0,300000,0,3,hospital_cash|maternity|personal_accident,1,0,2,Care Health,18500.0,3330.0,21830.0
AHQ000183,Family Floater Standard,Family,53,Male,5,1,Madhya Pradesh,Normal,0,0,1,5,750000,5000,1,personal_accident,0,0,3,Care Health,200800.0,36144.0,236944.0
AHQ000184,Critical Illness,Specialty,21,Female,1,2,Tamil Nadu,Normal,0,0,0,0,2000000,50000,2,personal_accident|hospital_cash,0,0,1,ACKO,38600.0,6948.0,45548.0
AHQ000185,Family Floater Standard,Family,56,Female,2,2,Rajasthan,Overweight,0,0,0,2,750000,0,3,maternity|hospital_cash|dental_vision,1,0,1,Star Health,74900.0,13482.0,88382.0
AHQ000186,Senior Citizen,Senior,74,Male,1,2,Karnataka,Overweight,0,0,1,3,500000,0,2,dental_vision|personal_accident,0,0,1,Star Health,68300.0,12294.0,80594.0
AHQ000187,Family Floater Basic,Family,37,Male,4,3,Telangana,Normal,0,0,0,0,500000,5000,4,maternity|personal_accident|hospital_cash|opd_cover,1,1,1,HDFC Ergo,38600.0,6948.0,45548.0
AHQ000188,Senior Citizen,Senior,71,Female,3,2,Telangana,Overweight,0,1,0,0,1000000,0,2,hospital_cash|personal_accident,0,0,2,United India,550200.0,99036.0,649236.0
AHQ000189,Super Top-Up,Specialty,27,Female,1,2,Madhya Pradesh,Normal,0,1,0,0,2000000,5000,2,maternity|personal_accident,1,0,2,ACKO,46900.0,8442.0,55342.0
AHQ000190,Super Top-Up,Specialty,22,Male,1,3,Delhi,Obese,0,0,1,2,750000,0,2,critical_illness_rider|maternity,1,0,2,Niva Bupa,19400.0,3492.0,22892.0
AHQ000191,Individual Standard,Individual,40,Female,1,1,Rajasthan,Obese,0,0,0,0,500000,0,0,,0,0,2,United India,48800.0,8784.0,57584.0
AHQ000192,Senior Citizen,Senior,69,Male,3,2,Maharashtra,Obese,0,0,0,5,300000,5000,2,international_cover|personal_accident,0,0,3,Star Health,299400.0,53892.0,353292.0
AHQ000193,Senior Citizen,Senior,65,Female,3,2,Telangana,Overweight,0,1,1,2,1000000,0,2,personal_accident|hospital_cash,0,0,1,HDFC Ergo,235600.0,42408.0,278008.0
AHQ000194,Family Floater Standard,Family,55,Female,2,1,Tamil Nadu,Obese,0,0,0,4,300000,5000,3,maternity|personal_accident|critical_illness_rider,1,0,2,ACKO,123500.0,22230.0,145730.0
AHQ000195,Senior Citizen,Senior,64,Male,1,2,Punjab,Overweight,0,0,0,3,500000,0,4,critical_illness_rider|maternity|personal_accident|hospital_cash,1,0,1,HDFC Ergo,70100.0,12618.0,82718.0
AHQ000196,Family Floater Basic,Family,30,Female,3,2,Tamil Nadu,Overweight,0,0,1,4,500000,5000,1,international_cover,0,0,1,Bajaj Allianz,20800.0,3744.0,24544.0
AHQ000197,Individual Basic,Individual,26,Female,1,1,Tamil Nadu,Normal,0,0,0,0,300000,0,2,critical_illness_rider|international_cover,0,0,1,United India,10800.0,1944.0,12744.0
AHQ000198,Family Floater Basic,Family,48,Male,3,3,Karnataka,Obese,1,0,1,0,300000,0,4,international_cover|personal_accident|opd_cover|maternity,1,1,3,Bajaj Allianz,135500.0,24390.0,159890.0
AHQ000199,Family Floater Standard,Family,37,Female,2,1,Maharashtra,Normal,0,1,1,4,1000000,50000,4,dental_vision|personal_accident|hospital_cash|critical_illness_rider,0,0,1,Bajaj Allianz,38200.0,6876.0,45076.0
AHQ000200,Family Floater Standard,Family,48,Female,5,2,Karnataka,Overweight,0,0,1,3,750000,0,0,,0,0,1,Care Health,78500.0,14130.0,92630.0
AHQ000201,Senior Citizen,Senior,71,Male,1,1,Odisha,Obese,1,1,1,0,750000,5000,2,international_cover|maternity,1,0,1,SBI Health,180200.0,32436.0,212636.0
AHQ000202,Family Floater Basic,Family,40,Male,5,3,Gujarat,Obese,0,0,1,0,500000,0,4,hospital_cash|critical_illness_rider|maternity|opd_cover,1,1,1,United India,57400.0,10332.0,67732.0
AHQ000203,Super Top-Up,Specialty,51,Male,1,1,Karnataka,Normal,0,0,0,0,750000,5000,2,maternity|opd_cover,1,1,1,HDFC Ergo,17300.0,3114.0,20414.0
AHQ000204,Individual Premium,Individual,45,Male,1,1,Maharashtra,Obese,0,0,1,4,300000,25000,3,maternity|hospital_cash|personal_accident,1,0,2,HDFC Ergo,60200.0,10836.0,71036.0
AHQ000205,Family Floater Premium,Family,37,Male,5,2,Uttar Pradesh,Normal,1,0,1,0,500000,0,0,,0,0,2,ACKO,162000.0,29160.0,191160.0
AHQ000206,Critical Illness,Specialty,18,Male,1,1,West Bengal,Overweight,0,1,0,2,2000000,5000,3,maternity|opd_cover|international_cover,1,1,1,Care Health,69200.0,12456.0,81656.0
AHQ000207,Individual Premium,Individual,54,Male,1,1,Telangana,Normal,0,0,1,0,1000000,5000,1,dental_vision,0,0,1,Care Health,46000.0,8280.0,54280.0
AHQ000208,Individual Standard,Individual,18,Female,2,2,Odisha,Normal,0,0,1,5,500000,0,0,,0,0,1,Star Health,13100.0,2358.0,15458.0
AHQ000209,Family Floater Standard,Family,19,Female,5,2,Punjab,Normal,1,0,1,0,750000,0,4,maternity|international_cover|critical_illness_rider|hospital_cash,1,0,1,Star Health,79900.0,14382.0,94282.0
AHQ000210,Senior Citizen,Senior,66,Male,1,3,West Bengal,Normal,0,0,1,1,500000,25000,4,maternity|personal_accident|critical_illness_rider|international_cover,1,0,1,HDFC Ergo,62800.0,11304.0,74104.0
AHQ000211,Family Floater Premium,Family,26,Female,3,2,Madhya Pradesh,Normal,1,1,1,0,2000000,0,2,personal_accident|critical_illness_rider,0,0,2,Care Health,220500.0,39690.0,260190.0
AHQ000212,Individual Premium,Individual,56,Male,2,2,Karnataka,Normal,0,0,1,1,750000,0,4,hospital_cash|critical_illness_rider|opd_cover|dental_vision,0,1,3,Care Health,203400.0,36612.0,240012.0
AHQ000213,Individual Premium,Individual,18,Female,1,3,West Bengal,Overweight,0,0,0,4,2500000,0,4,international_cover|hospital_cash|maternity|personal_accident,1,0,3,Star Health,113600.0,20448.0,134048.0
AHQ000214,Senior Citizen,Senior,60,Male,3,2,Haryana,Obese,0,0,0,3,300000,0,1,maternity,1,0,1,United India,101100.0,18198.0,119298.0
AHQ000215,Individual Premium,Individual,46,Male,2,1,West Bengal,Normal,0,0,1,3,750000,0,1,international_cover,0,0,1,ACKO,49000.0,8820.0,57820.0
AHQ000216,Family Floater Standard,Family,40,Male,4,3,Uttar Pradesh,Overweight,0,0,1,0,1000000,0,2,critical_illness_rider|maternity,1,0,1,Care Health,63200.0,11376.0,74576.0
AHQ000217,Individual Standard,Individual,51,Male,2,3,Tamil Nadu,Overweight,0,0,0,2,500000,0,0,,0,0,3,ACKO,80300.0,14454.0,94754.0
AHQ000218,Critical Illness,Specialty,34,Female,1,3,Odisha,Normal,0,1,1,3,300000,0,3,opd_cover|maternity|dental_vision,1,1,1,Niva Bupa,21100.0,3798.0,24898.0
AHQ000219,Individual Premium,Individual,44,Female,2,3,Uttar Pradesh,Obese,0,0,1,2,2500000,5000,2,dental_vision|maternity,1,0,2,Bajaj Allianz,155400.0,27972.0,183372.0
AHQ000220,Individual Standard,Individual,53,Female,1,3,West Bengal,Overweight,0,0,0,3,500000,0,4,critical_illness_rider|hospital_cash|opd_cover|dental_vision,0,1,1,Bajaj Allianz,23300.0,4194.0,27494.0
AHQ000221,Critical Illness,Specialty,42,Female,1,3,Haryana,Overweight,0,0,0,3,2500000,0,0,,0,0,1,SBI Health,58400.0,10512.0,68912.0
AHQ000222,Senior Citizen,Senior,61,Male,2,2,Odisha,Normal,1,0,0,0,500000,0,0,,0,0,1,Niva Bupa,96000.0,17280.0,113280.0
AHQ000223,Family Floater Standard,Family,34,Male,2,1,Punjab,Normal,0,0,0,0,750000,0,2,personal_accident|dental_vision,0,0,3,ACKO,103800.0,18684.0,122484.0
AHQ000224,Individual Standard,Individual,54,Male,2,1,Andhra Pradesh,Overweight,0,0,0,1,750000,25000,2,maternity|dental_vision,1,0,2,United India,91000.0,16380.0,107380.0
AHQ000225,Super Top-Up,Specialty,18,Female,1,3,West Bengal,Normal,0,0,1,1,1000000,5000,1,maternity,1,0,2,ACKO,18300.0,3294.0,21594.0
AHQ000226,Family Floater Basic,Family,53,Female,4,3,Uttar Pradesh,Normal,0,0,1,3,300000,0,4,maternity|hospital_cash|personal_accident|opd_cover,1,1,3,United India,95600.0,17208.0,112808.0
AHQ000227,Family Floater Standard,Family,56,Male,2,1,Gujarat,Obese,1,1,1,0,500000,0,3,opd_cover|critical_illness_rider|hospital_cash,0,1,2,Care Health,243500.0,43830.0,287330.0
AHQ000228,Family Floater Premium,Family,38,Male,5,2,Tamil Nadu,Normal,0,0,0,1,500000,5000,3,personal_accident|maternity|hospital_cash,1,0,1,United India,83900.0,15102.0,99002.0
AHQ000229,Family Floater Basic,Family,44,Male,4,1,Andhra Pradesh,Overweight,0,0,1,3,300000,10000,0,,0,0,1,HDFC Ergo,28400.0,5112.0,33512.0
AHQ000230,Super Top-Up,Specialty,37,Female,1,1,Madhya Pradesh,Normal,0,1,1,1,750000,0,1,maternity,1,0,3,United India,45000.0,8100.0,53100.0
AHQ000231,Senior Citizen,Senior,69,Male,2,1,Rajasthan,Normal,0,0,0,0,300000,0,4,critical_illness_rider|opd_cover|dental_vision|international_cover,0,1,1,HDFC Ergo,124400.0,22392.0,146792.0
AHQ000232,Family Floater Basic,Family,33,Male,2,2,Karnataka,Normal,0,0,0,1,300000,5000,3,critical_illness_rider|international_cover|hospital_cash,0,0,1,United India,15500.0,2790.0,18290.0
AHQ000233,Individual Premium,Individual,42,Male,2,3,Karnataka,Overweight,0,1,1,0,500000,0,4,opd_cover|critical_illness_rider|dental_vision|maternity,1,1,3,Care Health,138700.0,24966.0,163666.0
AHQ000234,Senior Citizen,Senior,60,Female,4,3,Andhra Pradesh,Overweight,0,0,1,3,500000,10000,4,personal_accident|international_cover|critical_illness_rider|maternity,1,0,3,Care Health,324000.0,58320.0,382320.0
AHQ000235,Senior Citizen,Senior,71,Female,1,3,Delhi,Overweight,0,0,1,0,500000,10000,4,hospital_cash|personal_accident|opd_cover|dental_vision,0,1,1,SBI Health,76400.0,13752.0,90152.0
AHQ000236,Senior Citizen,Senior,67,Male,2,2,Tamil Nadu,Normal,0,1,1,4,1000000,0,0,,0,0,1,United India,123100.0,22158.0,145258.0
AHQ000237,Family Floater Premium,Family,35,Male,3,2,Delhi,Normal,0,0,0,5,1500000,10000,4,international_cover|opd_cover|maternity|dental_vision,1,1,3,SBI Health,178600.0,32148.0,210748.0
AHQ000238,Individual Standard,Individual,46,Female,1,2,Haryana,Obese,0,1,1,2,750000,0,1,dental_vision,0,0,1,Star Health,41400.0,7452.0,48852.0
AHQ000239,Family Floater Basic,Family,49,Female,2,1,Telangana,Normal,0,0,1,0,300000,5000,3,critical_illness_rider|dental_vision|maternity,1,0,1,Care Health,31500.0,5670.0,37170.0
AHQ000240,Individual Standard,Individual,30,Male,2,2,Maharashtra,Normal,0,0,0,2,750000,5000,0,,0,0,1,HDFC Ergo,20100.0,3618.0,23718.0
AHQ000241,Family Floater Basic,Family,49,Female,3,2,Uttar Pradesh,Normal,0,0,1,2,500000,10000,2,maternity|opd_cover,1,1,2,SBI Health,66900.0,12042.0,78942.0
AHQ000242,Family Floater Standard,Family,54,Female,2,2,Telangana,Normal,0,0,1,1,750000,5000,1,maternity,1,0,1,Niva Bupa,45100.0,8118.0,53218.0
AHQ000243,Senior Citizen,Senior,63,Male,2,1,Madhya Pradesh,Normal,0,0,0,0,750000,5000,3,hospital_cash|opd_cover|personal_accident,0,1,1,Star Health,127400.0,22932.0,150332.0
AHQ000244,Super Top-Up,Specialty,24,Male,1,3,Tamil Nadu,Normal,0,0,0,1,300000,0,2,dental_vision|hospital_cash,0,0,1,SBI Health,5500.0,990.0,6490.0
AHQ000245,Senior Citizen,Senior,70,Female,2,2,Haryana,Overweight,0,0,1,0,1000000,0,3,personal_accident|dental_vision|international_cover,0,0,2,ACKO,351100.0,63198.0,414298.0
AHQ000246,Individual Standard,Individual,39,Female,2,3,Tamil Nadu,Normal,0,0,1,0,750000,0,1,international_cover,0,0,1,SBI Health,28000.0,5040.0,33040.0
AHQ000247,Family Floater Premium,Family,42,Male,4,1,Gujarat,Overweight,0,1,0,1,1000000,0,3,critical_illness_rider|personal_accident|hospital_cash,0,0,2,Niva Bupa,273700.0,49266.0,322966.0
AHQ000248,Super Top-Up,Specialty,37,Male,1,1,Haryana,Overweight,1,0,1,0,500000,0,0,,0,0,3,Niva Bupa,40900.0,7362.0,48262.0
AHQ000249,Senior Citizen,Senior,60,Male,2,3,Kerala,Obese,1,0,1,0,300000,0,3,opd_cover|personal_accident|international_cover,0,1,1,Niva Bupa,101300.0,18234.0,119534.0
AHQ000250,Individual Premium,Individual,21,Female,1,2,Tamil Nadu,Normal,1,1,1,0,2500000,0,3,hospital_cash|opd_cover|dental_vision,0,1,1,Star Health,72500.0,13050.0,85550.0
AHQ000251,Family Floater Basic,Family,42,Male,5,3,Delhi,Obese,0,1,1,0,500000,0,0,,0,0,1,Bajaj Allianz,57600.0,10368.0,67968.0
AHQ000252,Family Floater Standard,Family,37,Male,4,1,Gujarat,Normal,0,1,1,2,750000,0,0,,0,0,1,United India,68700.0,12366.0,81066.0
AHQ000253,Individual Premium,Individual,32,Male,2,1,Andhra Pradesh,Overweight,0,1,1,4,500000,5000,4,critical_illness_rider|opd_cover|personal_accident|dental_vision,0,1,1,Care Health,39000.0,7020.0,46020.0
AHQ000254,Family Floater Basic,Family,30,Male,2,1,Andhra Pradesh,Obese,0,0,1,3,500000,0,4,personal_accident|critical_illness_rider|opd_cover|maternity,1,1,2,HDFC Ergo,53400.0,9612.0,63012.0
AHQ000255,Individual Premium,Individual,28,Female,2,3,Kerala,Obese,0,0,1,3,2000000,0,3,critical_illness_rider|maternity|opd_cover,1,1,1,SBI Health,60900.0,10962.0,71862.0
AHQ000256,Senior Citizen,Senior,64,Male,2,2,Madhya Pradesh,Normal,1,1,1,2,500000,0,2,critical_illness_rider|dental_vision,0,0,1,HDFC Ergo,117800.0,21204.0,139004.0
AHQ000257,Family Floater Premium,Family,24,Female,4,2,Gujarat,Overweight,1,1,1,3,1000000,0,0,,0,0,1,Star Health,91300.0,16434.0,107734.0
AHQ000258,Family Floater Premium,Family,36,Female,4,1,Andhra Pradesh,Overweight,0,0,1,2,1500000,25000,2,opd_cover|critical_illness_rider,0,1,2,Care Health,198200.0,35676.0,233876.0
AHQ000259,Senior Citizen,Senior,65,Female,1,2,Rajasthan,Normal,0,0,0,4,1000000,0,2,international_cover|dental_vision,0,0,1,ACKO,91100.0,16398.0,107498.0
AHQ000260,Family Floater Premium,Family,47,Female,3,2,Maharashtra,Overweight,0,1,0,3,750000,10000,3,hospital_cash|maternity|critical_illness_rider,1,0,1,ACKO,100000.0,18000.0,118000.0
AHQ000261,Family Floater Basic,Family,39,Male,3,2,Karnataka,Normal,0,0,0,2,300000,25000,0,,0,0,1,ACKO,18400.0,3312.0,21712.0
AHQ000262,Family Floater Standard,Family,55,Male,4,2,West Bengal,Overweight,0,1,1,1,1000000,5000,4,international_cover|maternity|opd_cover|dental_vision,1,1,2,Care Health,342200.0,61596.0,403796.0
AHQ000263,Senior Citizen,Senior,71,Female,3,1,Telangana,Overweight,0,0,0,0,1000000,0,0,,0,0,1,United India,227700.0,40986.0,268686.0
AHQ000264,Family Floater Premium,Family,46,Female,4,1,Odisha,Normal,0,1,1,0,1000000,0,0,,0,0,2,Care Health,286000.0,51480.0,337480.0
AHQ000265,Family Floater Basic,Family,31,Male,2,1,Tamil Nadu,Overweight,0,0,1,1,300000,0,3,dental_vision|hospital_cash|maternity,1,0,1,Star Health,20400.0,3672.0,24072.0
AHQ000266,Family Floater Premium,Family,46,Male,4,2,Tamil Nadu,Normal,0,1,0,0,750000,0,3,opd_cover|critical_illness_rider|maternity,1,1,1,SBI Health,144100.0,25938.0,170038.0
AHQ000267,Individual Premium,Individual,54,Female,2,2,Punjab,Overweight,0,0,1,0,500000,0,1,maternity,1,0,1,Star Health,51100.0,9198.0,60298.0
AHQ000268,Individual Standard,Individual,56,Male,2,3,Karnataka,Normal,0,0,1,3,750000,0,2,opd_cover|dental_vision,0,1,2,SBI Health,83800.0,15084.0,98884.0
AHQ000269,Family Floater Basic,Family,44,Female,4,1,West Bengal,Normal,0,0,1,2,500000,5000,1,dental_vision,0,0,3,Star Health,91600.0,16488.0,108088.0
AHQ000270,Senior Citizen,Senior,69,Male,5,2,Madhya Pradesh,Normal,1,1,0,3,500000,0,2,maternity|international_cover,1,0,2,Care Health,508200.0,91476.0,599676.0
AHQ000271,Individual Standard,Individual,32,Female,2,1,Kerala,Normal,0,0,0,2,1000000,0,3,international_cover|maternity|critical_illness_rider,1,0,3,Care Health,95200.0,17136.0,112336.0
AHQ000272,Family Floater Premium,Family,19,Male,4,2,Haryana,Overweight,1,0,0,0,750000,25000,4,dental_vision|personal_accident|critical_illness_rider|hospital_cash,0,0,2,Niva Bupa,153000.0,27540.0,180540.0
AHQ000273,Individual Premium,Individual,32,Male,2,3,Maharashtra,Normal,1,0,1,2,2500000,10000,3,critical_illness_rider|dental_vision|personal_accident,0,0,1,Star Health,67000.0,12060.0,79060.0
AHQ000274,Family Floater Standard,Family,51,Female,3,3,Maharashtra,Normal,0,0,1,1,1000000,5000,4,dental_vision|opd_cover|hospital_cash|critical_illness_rider,0,1,1,Star Health,62500.0,11250.0,73750.0
